,team_name_abbr,opp_name_abbr,date,home,win,game_no,team_score,opp_score,running_wins,rolling_20,rolling_10,rolling_15
1702,ORL,CLE,2025-02-25,True,False,60,82,122,29,0.35,0.5,0.4
1703,ORL,GSW,2025-02-27,True,False,61,115,121,29,0.3,0.5,0.4
1704,ORL,TOR,2025-03-02,True,False,62,102,104,29,0.3,0.4,0.33
1705,ORL,TOR,2025-03-04,True,False,63,113,114,29,0.3,0.4,0.33
1706,ORL,CHI,2025-03-06,True,False,64,123,125,29,0.3,0.3,0.33
1707,ORL,MIL,2025-03-08,False,True,65,111,109,30,0.35,0.4,0.4
1708,ORL,HOU,2025-03-10,False,False,66,84,97,30,0.35,0.3,0.4
1709,ORL,NOP,2025-03-13,False,True,67,113,93,31,0.35,0.3,0.4
1710,ORL,MIN,2025-03-14,False,False,68,111,118,31,0.35,0.3,0.4
1711,ORL,CLE,2025-03-16,False,True,69,108,103,32,0.4,0.3,0.4
1712,ORL,HOU,2025-03-19,True,False,70,108,116,32,0.4,0.3,0.4
1713,ORL,WAS,2025-03-21,False,True,71,120,105,33,0.45,0.4,0.4
1714,ORL,LAL,2025-03-24,True,True,72,118,106,34,0.45,0.5,0.4
1715,ORL,CHO,2025-03-25,False,True,73,111,104,35,0.5,0.6,0.47
1716,ORL,DAL,2025-03-27,True,False,74,92,101,35,0.45,0.6,0.4
1717,ORL,SAC,2025-03-29,True,True,75,121,91,36,0.5,0.6,0.47
1718,ORL,LAC,2025-03-31,True,False,76,87,96,36,0.45,0.6,0.47
1719,ORL,SAS,2025-04-01,False,True,77,116,105,37,0.45,0.6,0.53
1720,ORL,WAS,2025-04-03,False,True,78,109,97,38,0.5,0.7,0.6
1721,PHI,MIL,2024-10-23,True,False,1,109,124,0,0.0,0.0,0.0
1722,PHI,TOR,2024-10-25,False,False,2,107,115,0,0.0,0.0,0.0
1723,PHI,IND,2024-10-27,False,True,3,118,114,1,0.33,0.33,0.33
1724,PHI,DET,2024-10-30,True,False,4,95,105,1,0.25,0.25,0.25
1725,PHI,MEM,2024-11-02,True,False,5,107,124,1,0.2,0.2,0.2
1726,PHI,PHO,2024-11-04,False,False,6,116,118,1,0.17,0.17,0.17
1727,PHI,LAC,2024-11-06,False,False,7,98,110,1,0.14,0.14,0.14
1728,PHI,LAL,2024-11-08,False,False,8,106,116,1,0.12,0.12,0.12
1729,PHI,CHO,2024-11-10,True,True,9,107,105,2,0.22,0.22,0.22
1730,PHI,NYK,2024-11-12,True,False,10,99,111,2,0.2,0.2,0.2
1731,PHI,CLE,2024-11-13,True,False,11,106,114,2,0.18,0.2,0.18
1732,PHI,ORL,2024-11-15,False,False,12,86,98,2,0.17,0.2,0.17
1733,PHI,MIA,2024-11-18,False,False,13,89,106,2,0.15,0.1,0.15
1734,PHI,MEM,2024-11-20,False,False,14,111,117,2,0.14,0.1,0.14
1735,PHI,BRK,2024-11-22,True,True,15,113,98,3,0.2,0.2,0.2
1736,PHI,LAC,2024-11-24,True,False,16,99,125,3,0.19,0.2,0.2
1737,PHI,HOU,2024-11-27,True,False,17,115,122,3,0.18,0.2,0.2
1738,PHI,DET,2024-11-30,False,True,18,111,96,4,0.22,0.3,0.2
1739,PHI,CHO,2024-12-03,False,True,19,110,104,5,0.26,0.3,0.27
1740,PHI,ORL,2024-12-04,True,False,20,102,106,5,0.25,0.3,0.27
1741,PHI,ORL,2024-12-06,True,True,21,102,94,6,0.3,0.4,0.33
1742,PHI,CHI,2024-12-08,False,True,22,108,100,7,0.35,0.5,0.4
1743,PHI,IND,2024-12-13,True,False,23,107,121,7,0.3,0.5,0.4
1744,PHI,CHO,2024-12-16,False,True,24,121,108,8,0.35,0.6,0.4
1745,PHI,CHO,2024-12-20,True,True,25,108,98,9,0.4,0.6,0.47
1746,PHI,CLE,2024-12-21,False,False,26,99,126,9,0.4,0.6,0.47
1747,PHI,SAS,2024-12-23,True,True,27,111,106,10,0.45,0.7,0.53
1748,PHI,BOS,2024-12-25,False,True,28,118,114,11,0.5,0.7,0.6
1749,PHI,UTA,2024-12-28,False,True,29,114,111,12,0.5,0.7,0.67
1750,PHI,POR,2024-12-30,False,True,30,125,103,13,0.55,0.8,0.67
1751,PHI,SAC,2025-01-01,False,False,31,107,113,13,0.55,0.7,0.67
1752,PHI,GSW,2025-01-02,False,False,32,105,139,13,0.55,0.6,0.67
1753,PHI,BRK,2025-01-04,False,True,33,123,94,14,0.6,0.7,0.67
1754,PHI,PHO,2025-01-06,True,False,34,99,109,14,0.6,0.6,0.6
1755,PHI,WAS,2025-01-08,True,True,35,109,103,15,0.6,0.6,0.67
1756,PHI,NOP,2025-01-10,True,False,36,115,123,15,0.6,0.6,0.6
1757,PHI,ORL,2025-01-12,False,False,37,99,104,15,0.6,0.5,0.53
1758,PHI,OKC,2025-01-14,True,False,38,102,118,15,0.55,0.4,0.53
1759,PHI,NYK,2025-01-15,True,False,39,119,125,15,0.5,0.3,0.47
1760,PHI,IND,2025-01-18,False,False,40,102,115,15,0.5,0.2,0.4
1761,PHI,MIL,2025-01-19,False,False,41,109,123,15,0.45,0.2,0.4
1762,PHI,DEN,2025-01-21,False,False,42,109,144,15,0.4,0.2,0.33
1763,PHI,CLE,2025-01-24,True,True,43,132,129,16,0.45,0.2,0.33
1764,PHI,CHI,2025-01-25,False,True,44,109,97,17,0.45,0.3,0.33
1765,PHI,LAL,2025-01-28,True,True,45,118,104,18,0.45,0.3,0.33
1766,PHI,SAC,2025-01-29,True,True,46,117,104,19,0.5,0.4,0.4
1767,PHI,DEN,2025-01-31,True,False,47,134,137,19,0.45,0.4,0.4
1768,PHI,BOS,2025-02-02,True,False,48,110,118,19,0.4,0.4,0.33
1769,PHI,DAL,2025-02-04,True,True,49,118,116,20,0.4,0.5,0.4
1770,PHI,MIA,2025-02-05,True,False,50,101,108,20,0.35,0.5,0.33
1771,PHI,DET,2025-02-07,False,False,51,112,125,20,0.35,0.5,0.33
1772,PHI,MIL,2025-02-09,False,False,52,127,135,20,0.35,0.5,0.33
1773,PHI,TOR,2025-02-11,True,False,53,103,106,20,0.3,0.4,0.33
1774,PHI,BRK,2025-02-12,False,False,54,96,100,20,0.3,0.3,0.33
1775,PHI,BOS,2025-02-20,True,False,55,104,124,20,0.25,0.2,0.33
1776,PHI,BRK,2025-02-22,True,False,56,103,105,20,0.25,0.1,0.33
1777,PHI,CHI,2025-02-24,True,False,57,110,142,20,0.25,0.1,0.33
1778,PHI,NYK,2025-02-26,False,False,58,105,110,20,0.25,0.1,0.27
1779,PHI,GSW,2025-03-01,True,True,59,126,119,21,0.3,0.1,0.27
1780,PHI,POR,2025-03-03,True,False,60,102,119,21,0.3,0.1,0.2
1781,PHI,MIN,2025-03-04,False,False,61,112,126,21,0.3,0.1,0.13
1782,PHI,BOS,2025-03-06,False,False,62,105,123,21,0.3,0.1,0.13
1783,PHI,UTA,2025-03-09,True,True,63,126,122,22,0.3,0.2,0.2
1784,PHI,ATL,2025-03-10,False,False,64,123,132,22,0.25,0.2,0.13
1785,PHI,TOR,2025-03-12,False,False,65,105,118,22,0.2,0.2,0.13
1786,PHI,IND,2025-03-14,True,False,66,100,112,22,0.15,0.2,0.13
1787,PHI,DAL,2025-03-16,False,True,67,130,125,23,0.2,0.3,0.2
1788,PHI,HOU,2025-03-17,False,False,68,137,144,23,0.2,0.3,0.2
1789,PHI,OKC,2025-03-19,False,False,69,100,133,23,0.15,0.2,0.2
1790,PHI,SAS,2025-03-21,False,False,70,120,128,23,0.15,0.2,0.2
1791,PHI,ATL,2025-03-23,False,False,71,119,132,23,0.15,0.2,0.2
1792,PHI,NOP,2025-03-24,False,False,72,99,112,23,0.15,0.2,0.2
1793,PHI,WAS,2025-03-26,True,False,73,114,119,23,0.15,0.1,0.2
1794,PHI,MIA,2025-03-29,True,False,74,95,118,23,0.15,0.1,0.13
1795,PHI,TOR,2025-03-30,True,False,75,109,127,23,0.15,0.1,0.13
1796,PHI,NYK,2025-04-01,False,False,76,91,105,23,0.15,0.1,0.13
1797,PHI,MIL,2025-04-03,True,False,77,113,126,23,0.15,0.0,0.13
1798,PHI,MIN,2025-04-05,True,False,78,109,114,23,0.15,0.0,0.07
1799,PHI,MIA,2025-04-07,False,False,79,105,117,23,0.1,0.0,0.07
1800,PHO,LAC,2024-10-23,False,True,1,116,113,1,1.0,1.0,1.0
1801,PHO,LAL,2024-10-25,False,False,2,116,123,1,0.5,0.5,0.5
1802,PHO,DAL,2024-10-26,True,True,3,114,102,2,0.67,0.67,0.67
1803,PHO,LAL,2024-10-28,True,True,4,109,105,3,0.75,0.75,0.75
1804,PHO,LAC,2024-10-31,False,True,5,125,119,4,0.8,0.8,0.8
1805,PHO,POR,2024-11-02,True,True,6,103,97,5,0.83,0.83,0.83
1806,PHO,PHI,2024-11-04,True,True,7,118,116,6,0.86,0.86,0.86
1807,PHO,MIA,2024-11-06,True,True,8,115,112,7,0.88,0.88,0.88
1808,PHO,DAL,2024-11-08,False,True,9,114,113,8,0.89,0.89,0.89
1809,PHO,SAC,2024-11-10,True,False,10,118,127,8,0.8,0.8,0.8
1810,PHO,UTA,2024-11-12,False,True,11,120,112,9,0.82,0.8,0.82
1811,PHO,SAC,2024-11-13,False,False,12,104,127,9,0.75,0.8,0.75
1812,PHO,OKC,2024-11-15,False,False,13,83,99,9,0.69,0.7,0.69
1813,PHO,MIN,2024-11-17,False,False,14,117,120,9,0.64,0.6,0.64
1814,PHO,ORL,2024-11-18,True,False,15,99,109,9,0.6,0.5,0.6
1815,PHO,NYK,2024-11-20,True,False,16,122,138,9,0.56,0.4,0.53
1816,PHO,LAL,2024-11-26,True,True,17,127,100,10,0.59,0.4,0.6
1817,PHO,BRK,2024-11-27,True,False,18,117,127,10,0.56,0.3,0.53
1818,PHO,GSW,2024-11-30,True,True,19,113,105,11,0.58,0.3,0.53
1819,PHO,SAS,2024-12-03,True,True,20,104,93,12,0.6,0.4,0.53
1820,PHO,NOP,2024-12-05,False,False,21,124,126,12,0.55,0.3,0.47
1821,PHO,MIA,2024-12-07,False,False,22,111,121,12,0.55,0.3,0.4
1822,PHO,ORL,2024-12-08,False,False,23,110,115,12,0.5,0.3,0.33
1823,PHO,UTA,2024-12-13,False,True,24,134,126,13,0.5,0.4,0.33
1824,PHO,POR,2024-12-15,True,True,25,116,109,14,0.5,0.5,0.4
1825,PHO,IND,2024-12-19,True,False,26,111,120,14,0.45,0.5,0.33
1826,PHO,DET,2024-12-21,True,False,27,125,133,14,0.4,0.4,0.33
1827,PHO,DEN,2024-12-23,False,False,28,90,117,14,0.35,0.4,0.33
1828,PHO,DEN,2024-12-25,True,True,29,110,100,15,0.35,0.4,0.4
1829,PHO,DAL,2024-12-27,True,False,30,89,98,15,0.35,0.3,0.4
1830,PHO,GSW,2024-12-28,False,False,31,105,109,15,0.3,0.3,0.4
1831,PHO,MEM,2024-12-31,True,False,32,112,117,15,0.3,0.3,0.33
1832,PHO,IND,2025-01-04,False,False,33,108,126,15,0.3,0.3,0.33
1833,PHO,PHI,2025-01-06,False,True,34,109,99,16,0.35,0.3,0.33
1834,PHO,CHO,2025-01-07,False,False,35,104,115,16,0.35,0.2,0.27
1835,PHO,ATL,2025-01-09,True,True,36,123,115,17,0.4,0.3,0.33
1836,PHO,UTA,2025-01-11,True,True,37,114,106,18,0.4,0.4,0.4
1837,PHO,CHO,2025-01-12,True,True,38,120,113,19,0.45,0.5,0.47
1838,PHO,ATL,2025-01-14,False,False,39,117,122,19,0.4,0.4,0.4
1839,PHO,WAS,2025-01-16,False,True,40,130,123,20,0.4,0.5,0.4
1840,PHO,DET,2025-01-18,False,True,41,125,121,21,0.45,0.6,0.47
1841,PHO,CLE,2025-01-20,False,False,42,92,118,21,0.45,0.6,0.47
1842,PHO,BRK,2025-01-22,False,True,43,108,84,22,0.5,0.7,0.53
1843,PHO,WAS,2025-01-25,True,True,44,119,109,23,0.5,0.7,0.53
1844,PHO,LAC,2025-01-27,True,True,45,111,109,24,0.5,0.8,0.6
1845,PHO,MIN,2025-01-29,True,False,46,113,121,24,0.5,0.7,0.6
1846,PHO,GSW,2025-01-31,False,True,47,130,105,25,0.55,0.7,0.67
1847,PHO,POR,2025-02-01,False,False,48,108,127,25,0.55,0.6,0.67
1848,PHO,POR,2025-02-03,False,False,49,119,121,25,0.5,0.6,0.6
1849,PHO,OKC,2025-02-05,False,False,50,109,140,25,0.5,0.5,0.6
1850,PHO,UTA,2025-02-07,True,True,51,135,127,26,0.55,0.5,0.6
1851,PHO,DEN,2025-02-08,True,False,52,105,122,26,0.55,0.5,0.53
1852,PHO,MEM,2025-02-11,True,False,53,112,119,26,0.55,0.4,0.47
1853,PHO,HOU,2025-02-12,False,False,54,111,119,26,0.5,0.3,0.47
1854,PHO,SAS,2025-02-20,False,False,55,109,120,26,0.5,0.2,0.4
1855,PHO,CHI,2025-02-22,False,True,56,121,117,27,0.5,0.3,0.4
1856,PHO,TOR,2025-02-23,False,False,57,109,127,27,0.45,0.2,0.4
1857,PHO,MEM,2025-02-25,False,False,58,148,151,27,0.4,0.2,0.33
1858,PHO,NOP,2025-02-27,True,False,59,116,124,27,0.4,0.2,0.27
1859,PHO,NOP,2025-02-28,True,True,60,125,108,28,0.4,0.3,0.27
1860,PHO,MIN,2025-03-02,True,False,61,98,116,28,0.35,0.2,0.27
1861,PHO,LAC,2025-03-04,True,True,62,119,117,29,0.4,0.3,0.27
1862,PHO,DEN,2025-03-07,False,False,63,141,149,29,0.35,0.3,0.27
1863,PHO,DAL,2025-03-09,False,True,64,125,116,30,0.35,0.4,0.33
1864,PHO,MEM,2025-03-10,False,False,65,118,120,30,0.3,0.4,0.33
1865,PHO,HOU,2025-03-12,False,False,66,104,111,30,0.3,0.3,0.27
1866,PHO,SAC,2025-03-14,True,True,67,122,106,31,0.3,0.4,0.33
1867,PHO,LAL,2025-03-16,False,False,68,96,107,31,0.3,0.4,0.33
1868,PHO,TOR,2025-03-17,True,True,69,129,89,32,0.35,0.5,0.4
1869,PHO,CHI,2025-03-19,True,True,70,127,121,33,0.4,0.5,0.47
1870,PHO,CLE,2025-03-21,True,True,71,123,112,34,0.4,0.6,0.47
1871,PHO,MIL,2025-03-24,True,True,72,108,106,35,0.45,0.6,0.53
1872,PHO,BOS,2025-03-26,True,False,73,102,132,35,0.45,0.6,0.53
1873,PHO,MIN,2025-03-28,False,False,74,109,124,35,0.45,0.5,0.53
1874,PHO,HOU,2025-03-30,True,False,75,109,148,35,0.45,0.5,0.47
1875,PHO,MIL,2025-04-01,False,False,76,123,133,35,0.4,0.5,0.47
1876,PHO,BOS,2025-04-04,False,False,77,103,123,35,0.4,0.4,0.4
1877,PHO,NYK,2025-04-06,False,False,78,98,112,35,0.4,0.4,0.4
1878,POR,GSW,2024-10-23,True,False,1,104,140,0,0.0,0.0,0.0
1879,POR,NOP,2024-10-25,True,False,2,103,105,0,0.0,0.0,0.0
1880,POR,NOP,2024-10-27,True,True,3,125,103,1,0.33,0.33,0.33
1881,POR,SAC,2024-10-28,False,False,4,98,111,1,0.25,0.25,0.25
1882,POR,LAC,2024-10-30,False,True,5,106,105,2,0.4,0.4,0.4
1883,POR,OKC,2024-11-01,True,False,6,114,137,2,0.33,0.33,0.33
1884,POR,PHO,2024-11-02,False,False,7,97,103,2,0.29,0.29,0.29
1885,POR,NOP,2024-11-04,False,True,8,118,100,3,0.38,0.38,0.38
1886,POR,SAS,2024-11-07,False,False,9,105,118,3,0.33,0.33,0.33
1887,POR,MIN,2024-11-08,False,False,10,102,127,3,0.3,0.3,0.3
1888,POR,MEM,2024-11-10,True,False,11,89,134,3,0.27,0.3,0.27
1889,POR,MIN,2024-11-12,True,True,12,122,108,4,0.33,0.4,0.33
1890,POR,MIN,2024-11-13,True,True,13,106,98,5,0.38,0.4,0.38
1891,POR,ATL,2024-11-17,True,True,14,114,110,6,0.43,0.5,0.43
1892,POR,OKC,2024-11-20,False,False,15,99,109,6,0.4,0.4,0.4
1893,POR,HOU,2024-11-22,False,False,16,88,116,6,0.38,0.4,0.4
1894,POR,HOU,2024-11-23,False,True,17,104,98,7,0.41,0.5,0.47
1895,POR,MEM,2024-11-25,False,False,18,98,123,7,0.39,0.4,0.4
1896,POR,IND,2024-11-27,False,False,19,114,121,7,0.37,0.4,0.4
1897,POR,SAC,2024-11-29,True,True,20,115,106,8,0.4,0.5,0.4
1898,POR,DAL,2024-12-01,True,False,21,131,137,8,0.4,0.5,0.4
1899,POR,LAC,2024-12-03,False,False,22,105,127,8,0.4,0.4,0.4
1900,POR,UTA,2024-12-06,True,False,23,99,141,8,0.35,0.3,0.33
1901,POR,LAL,2024-12-08,False,False,24,98,107,8,0.35,0.2,0.33
1902,POR,SAS,2024-12-13,True,False,25,116,118,8,0.3,0.2,0.33
1903,POR,PHO,2024-12-15,False,False,26,109,116,8,0.3,0.2,0.33
1904,POR,DEN,2024-12-19,True,True,27,126,124,9,0.35,0.2,0.33
1905,POR,SAS,2024-12-21,False,False,28,94,114,9,0.3,0.2,0.27
1906,POR,DAL,2024-12-23,False,False,29,108,132,9,0.3,0.2,0.2
1907,POR,UTA,2024-12-26,True,True,30,122,120,10,0.35,0.2,0.27
1908,POR,DAL,2024-12-28,True,True,31,126,122,11,0.4,0.3,0.33
1909,POR,PHI,2024-12-30,True,False,32,103,125,11,0.35,0.3,0.27
1910,POR,LAL,2025-01-02,False,False,33,106,114,11,0.3,0.3,0.27
1911,POR,MIL,2025-01-04,False,True,34,105,102,12,0.3,0.4,0.33
1912,POR,DET,2025-01-06,False,False,35,115,118,12,0.3,0.4,0.27
1913,POR,NOP,2025-01-08,False,True,36,119,100,13,0.35,0.5,0.33
1914,POR,DAL,2025-01-09,False,False,37,111,117,13,0.3,0.4,0.33
1915,POR,MIA,2025-01-11,True,False,38,98,119,13,0.3,0.4,0.33
1916,POR,BRK,2025-01-14,True,False,39,114,132,13,0.3,0.4,0.33
1917,POR,LAC,2025-01-16,True,False,40,89,118,13,0.25,0.3,0.33
1918,POR,HOU,2025-01-18,True,False,41,103,125,13,0.25,0.2,0.33
1919,POR,CHI,2025-01-19,True,True,42,113,102,14,0.3,0.3,0.33
1920,POR,MIA,2025-01-21,False,True,43,116,107,15,0.35,0.4,0.4
1921,POR,ORL,2025-01-23,False,True,44,101,79,16,0.4,0.4,0.47
1922,POR,CHO,2025-01-24,False,True,45,102,97,17,0.45,0.5,0.47
1923,POR,OKC,2025-01-26,True,False,46,108,118,17,0.45,0.4,0.4
1924,POR,MIL,2025-01-28,True,True,47,125,112,18,0.45,0.5,0.47
1925,POR,ORL,2025-01-30,True,True,48,119,90,19,0.5,0.6,0.53
1926,POR,PHO,2025-02-01,True,True,49,127,108,20,0.55,0.7,0.53
1927,POR,PHO,2025-02-03,True,True,50,121,119,21,0.55,0.8,0.6
1928,POR,IND,2025-02-04,True,True,51,112,89,22,0.55,0.9,0.6
1929,POR,SAC,2025-02-06,True,True,52,108,102,23,0.6,0.9,0.67
1930,POR,MIN,2025-02-08,False,False,53,98,114,23,0.6,0.8,0.67
1931,POR,DEN,2025-02-10,False,False,54,117,146,23,0.55,0.7,0.67
1932,POR,DEN,2025-02-12,False,False,55,121,132,23,0.55,0.6,0.67
1933,POR,LAL,2025-02-20,True,False,56,102,110,23,0.5,0.6,0.67
1934,POR,CHO,2025-02-22,True,True,57,141,88,24,0.55,0.6,0.67
1935,POR,UTA,2025-02-24,False,True,58,114,112,25,0.6,0.6,0.67
1936,POR,WAS,2025-02-26,False,True,59,129,121,26,0.65,0.6,0.67
1937,POR,BRK,2025-02-28,False,True,60,121,102,27,0.7,0.6,0.67
1938,POR,CLE,2025-03-02,False,False,61,129,133,27,0.7,0.5,0.67
1939,POR,PHI,2025-03-03,False,True,62,119,102,28,0.7,0.5,0.67
1940,POR,BOS,2025-03-05,False,False,63,118,128,28,0.65,0.5,0.6
1941,POR,OKC,2025-03-07,False,False,64,89,107,28,0.6,0.5,0.53
1942,POR,DET,2025-03-09,True,False,65,112,119,28,0.55,0.5,0.47
1943,POR,GSW,2025-03-10,False,False,66,120,130,28,0.55,0.5,0.4
1944,POR,NYK,2025-03-12,True,False,67,113,114,28,0.5,0.4,0.33
1945,POR,TOR,2025-03-16,True,True,68,105,102,29,0.5,0.4,0.4
1946,POR,WAS,2025-03-17,True,True,69,112,97,30,0.5,0.4,0.47
1947,POR,MEM,2025-03-19,True,True,70,115,99,31,0.5,0.4,0.53
1948,POR,DEN,2025-03-21,True,True,71,128,109,32,0.5,0.5,0.6
1949,POR,BOS,2025-03-23,True,False,72,116,129,32,0.45,0.4,0.53
1950,POR,CLE,2025-03-25,True,False,73,111,122,32,0.45,0.4,0.47
1951,POR,SAC,2025-03-27,False,False,74,107,128,32,0.45,0.4,0.4
1952,POR,NYK,2025-03-30,False,False,75,93,110,32,0.45,0.4,0.33
1953,POR,ATL,2025-04-01,False,True,76,127,113,33,0.5,0.5,0.4
1954,POR,TOR,2025-04-03,False,True,77,112,103,34,0.5,0.6,0.4
1955,POR,CHI,2025-04-04,False,False,78,113,118,34,0.45,0.5,0.4
1956,POR,SAS,2025-04-06,True,True,79,120,109,35,0.45,0.5,0.47
1957,SAC,MIN,2024-10-24,True,False,1,115,117,0,0.0,0.0,0.0
1958,SAC,LAL,2024-10-26,False,False,2,127,131,0,0.0,0.0,0.0
1959,SAC,POR,2024-10-28,True,True,3,111,98,1,0.33,0.33,0.33
1960,SAC,UTA,2024-10-29,False,True,4,113,96,2,0.5,0.5,0.5
1961,SAC,ATL,2024-11-01,False,True,5,123,115,3,0.6,0.6,0.6
1962,SAC,TOR,2024-11-02,False,False,6,128,131,3,0.5,0.5,0.5
1963,SAC,MIA,2024-11-04,False,True,7,111,110,4,0.57,0.57,0.57
1964,SAC,TOR,2024-11-06,True,True,8,122,107,5,0.62,0.62,0.62
1965,SAC,LAC,2024-11-08,True,False,9,98,107,5,0.56,0.56,0.56
1966,SAC,PHO,2024-11-10,False,True,10,127,118,6,0.6,0.6,0.6
1967,SAC,SAS,2024-11-11,False,False,11,96,116,6,0.55,0.6,0.55
1968,SAC,PHO,2024-11-13,True,True,12,127,104,7,0.58,0.7,0.58
1969,SAC,MIN,2024-11-15,True,False,13,126,130,7,0.54,0.6,0.54
1970,SAC,UTA,2024-11-16,True,True,14,121,117,8,0.57,0.6,0.57
1971,SAC,ATL,2024-11-18,True,False,15,108,109,8,0.53,0.5,0.53
1972,SAC,LAC,2024-11-22,False,False,16,88,104,8,0.5,0.5,0.53
1973,SAC,BRK,2024-11-24,True,False,17,103,108,8,0.47,0.4,0.53
1974,SAC,OKC,2024-11-25,True,False,18,109,130,8,0.44,0.3,0.47
1975,SAC,MIN,2024-11-27,False,True,19,115,104,9,0.47,0.4,0.47
1976,SAC,POR,2024-11-29,False,False,20,106,115,9,0.45,0.3,0.4
1977,SAC,SAS,2024-12-01,True,False,21,125,127,9,0.45,0.3,0.4
1978,SAC,HOU,2024-12-03,True,True,22,120,111,10,0.5,0.3,0.4
1979,SAC,MEM,2024-12-05,False,False,23,110,115,10,0.45,0.3,0.33
1980,SAC,SAS,2024-12-06,False,True,24,140,113,11,0.45,0.3,0.4
1981,SAC,UTA,2024-12-08,True,True,25,141,97,12,0.45,0.4,0.4
1982,SAC,NOP,2024-12-12,False,True,26,111,109,13,0.5,0.5,0.47
1983,SAC,DEN,2024-12-16,True,False,27,129,130,13,0.45,0.5,0.4
1984,SAC,LAL,2024-12-19,True,False,28,100,113,13,0.4,0.5,0.4
1985,SAC,LAL,2024-12-21,True,False,29,99,103,13,0.4,0.4,0.33
1986,SAC,IND,2024-12-22,True,False,30,95,122,13,0.35,0.4,0.33
1987,SAC,DET,2024-12-26,True,False,31,113,114,13,0.35,0.4,0.33
1988,SAC,LAL,2024-12-28,False,False,32,122,132,13,0.3,0.3,0.33
1989,SAC,DAL,2024-12-30,True,True,33,110,100,14,0.35,0.4,0.4
1990,SAC,PHI,2025-01-01,True,True,34,113,107,15,0.35,0.4,0.4
1991,SAC,MEM,2025-01-03,True,True,35,138,133,16,0.4,0.4,0.47
1992,SAC,GSW,2025-01-05,False,True,36,129,99,17,0.45,0.4,0.53
1993,SAC,MIA,2025-01-06,True,True,37,123,118,18,0.5,0.5,0.53
1994,SAC,BOS,2025-01-10,False,True,38,114,97,19,0.55,0.6,0.6
1995,SAC,CHI,2025-01-12,False,True,39,124,119,20,0.55,0.7,0.6
1996,SAC,MIL,2025-01-14,False,False,40,115,130,20,0.55,0.7,0.53
1997,SAC,HOU,2025-01-16,True,True,41,132,127,21,0.6,0.8,0.53
1998,SAC,WAS,2025-01-19,True,True,42,123,100,22,0.6,0.9,0.6
1999,SAC,GSW,2025-01-22,True,True,43,123,117,23,0.65,0.9,0.67
2000,SAC,DEN,2025-01-23,False,False,44,123,132,23,0.6,0.8,0.67
2001,SAC,NYK,2025-01-25,False,False,45,120,143,23,0.55,0.7,0.67
2002,SAC,BRK,2025-01-27,False,True,46,110,96,24,0.55,0.7,0.73
2003,SAC,PHI,2025-01-29,False,False,47,104,117,24,0.55,0.6,0.73
2004,SAC,OKC,2025-02-01,False,False,48,110,144,24,0.55,0.5,0.67
2005,SAC,MIN,2025-02-03,False,True,49,116,114,25,0.6,0.5,0.67
2006,SAC,ORL,2025-02-05,True,False,50,111,130,25,0.6,0.5,0.6
2007,SAC,POR,2025-02-06,False,False,51,102,108,25,0.6,0.4,0.53
2008,SAC,NOP,2025-02-08,True,True,52,123,118,26,0.65,0.4,0.53
2009,SAC,DAL,2025-02-10,False,True,53,129,128,27,0.65,0.4,0.53
2010,SAC,NOP,2025-02-12,False,True,54,119,111,28,0.65,0.5,0.53
2011,SAC,NOP,2025-02-13,False,False,55,133,140,28,0.6,0.5,0.53
2012,SAC,GSW,2025-02-21,True,False,56,108,132,28,0.55,0.4,0.47
2013,SAC,CHO,2025-02-24,True,True,57,130,88,29,0.55,0.5,0.47
2014,SAC,UTA,2025-02-26,False,True,58,118,101,30,0.55,0.6,0.47
2015,SAC,HOU,2025-03-01,False,True,59,113,103,31,0.55,0.6,0.53
2016,SAC,DAL,2025-03-03,False,True,60,122,98,32,0.6,0.7,0.6
2017,SAC,DEN,2025-03-05,False,False,61,110,116,32,0.55,0.7,0.53
2018,SAC,SAS,2025-03-07,True,True,62,127,109,33,0.55,0.7,0.6
2019,SAC,LAC,2025-03-09,False,False,63,110,111,33,0.5,0.6,0.6
2020,SAC,NYK,2025-03-10,True,False,64,104,133,33,0.5,0.5,0.53
2021,SAC,GSW,2025-03-13,False,False,65,104,130,33,0.5,0.5,0.53
2022,SAC,PHO,2025-03-14,False,False,66,106,122,33,0.45,0.5,0.53
2023,SAC,MEM,2025-03-17,True,True,67,132,122,34,0.5,0.5,0.53
2024,SAC,CLE,2025-03-19,True,True,68,123,119,35,0.55,0.5,0.53
2025,SAC,CHI,2025-03-20,True,False,69,116,128,35,0.5,0.4,0.47
2026,SAC,MIL,2025-03-22,True,False,70,108,114,35,0.5,0.3,0.47
2027,SAC,BOS,2025-03-24,True,False,71,95,113,35,0.5,0.3,0.47
2028,SAC,OKC,2025-03-25,True,False,72,105,121,35,0.45,0.2,0.4
2029,SAC,POR,2025-03-27,True,True,73,128,107,36,0.45,0.3,0.4
2030,SAC,ORL,2025-03-29,False,False,74,91,121,36,0.4,0.3,0.33
2031,SAC,IND,2025-03-31,False,False,75,109,111,36,0.4,0.3,0.27
2032,SAC,WAS,2025-04-02,False,False,76,111,116,36,0.4,0.3,0.27
2033,SAC,CHO,2025-04-04,False,True,77,125,102,37,0.4,0.3,0.27
2034,SAC,CLE,2025-04-06,False,True,78,120,113,38,0.4,0.3,0.33
2035,SAC,DET,2025-04-07,False,True,79,127,117,39,0.4,0.4,0.4
